Altium Designer Pick and Place Locations
C:\Users\thoma\Documents\Altium\UltraZOhm\UZ_A_MAX11331_Daughter\Project Outputs for UZ_A_MAX11331_Daugther\Pick Place\PickPlace_UZ_A_MAX11331_Daugther_2v01.txt

========================================================================================================================
File Design Information:

Date:       21.04.21
Time:       17:24
Revision:   960d3172a432447561f6f2b9979d694950ee8413
Variant:    SMD_Assembly
Units used: mm

Designator  Footprint                     Center-X(mm) Center-Y(mm) Ref-X(mm) Ref-Y(mm) Pad-X(mm) Pad-Y(mm) Rotation Layer    Comment                    
R2F         CAC-80P320X160-8N             -85.7104     7.4740       -85.7104  7.4740    -85.0104  6.1490    180      TopLayer 10k                        
R2E         CAC-80P320X160-8N             -85.4551     30.3860      -85.4551  30.3860   -84.7551  29.0610   180      TopLayer 10k                        
R2D         CAC-80P320X160-8N             -85.5824     55.6460      -85.5824  55.6460   -84.8824  54.3210   180      TopLayer 10k                        
R2C         CAC-80P320X160-8N             -85.5824     78.6460      -85.5824  78.6460   -84.8824  77.3210   180      TopLayer 10k                        
R2B         CAC-80P320X160-8N             -46.5824     55.6460      -46.5824  55.6460   -45.8824  54.3210   180      TopLayer 10k                        
R2A         CAC-80P320X160-8N             -46.5824     78.6460      -46.5824  78.6460   -45.8824  77.3210   180      TopLayer 10k                        
R1          RES_1206                      -8.1024      13.6640      -8.1023   15.1640   -8.1024   15.1640   180      TopLayer 1M                         
L1          SMT_inductor_1050_Performance -139.9032    77.0128      -139.9032 77.0128   -139.9032 72.0628   180      TopLayer 15mH                       
D2          WL-SMCW_0603_H=0.7mm          -162.2982    70.0960      -162.2982 70.0960   -162.2982 69.2960   90       TopLayer VIN                        
D1          WL-SMCW_0603_H=0.7mm          -157.0902    70.0960      -157.0902 70.0960   -157.0902 69.2960   90       TopLayer VCC                        
C48         CAP_0603                      -147.8741    83.5120      -148.5741 83.5120   -148.5741 83.5120   90       TopLayer 100nF                      
C47         RES_1206                      -147.1690    87.3760      -148.6690 87.3760   -148.6690 87.3760   270      TopLayer 10µF                       
C46         RES_1206                      -142.3910    87.3760      -140.8910 87.3760   -140.8910 87.3760   90       TopLayer 10µF                       
C45         CAP_0603                      -144.7150    85.0900      -144.0150 85.0900   -144.0150 85.0900   270      TopLayer 100nF                      
C42         CAP_0603                      -149.9108    73.4934      -149.9108 74.1934   -149.9108 74.1934   360      TopLayer 1µF                        
C41         CAP_0603                      -147.6742    74.0120      -146.9742 74.0120   -146.9742 74.0120   270      TopLayer 100nF                      
C40         CAP_0603                      -141.1221    56.9290      -141.1221 56.2290   -141.1221 56.2290   180      TopLayer 100nF                      
C39         CAP_0603                      -146.9641    56.9290      -146.9641 56.2290   -146.9641 56.2290   180      TopLayer 100nF                      
C38         CAP_0603                      -152.8062    56.9290      -152.8062 56.2290   -152.8062 56.2290   180      TopLayer 100nF                      
C36         CAP_0603                      -153.0382    21.3250      -152.3382 21.3250   -152.3382 21.3250   270      TopLayer 100nF                      
C35         CAP_0603                      -144.2722    42.5340      -144.9722 42.5340   -144.9722 42.5340   90       TopLayer 100nF                      
C34D        CAP_0603                      -114.3452    16.7270      -113.6452 16.7270   -113.6452 16.7270   270      TopLayer 100nF                      
C34C        CAP_0603                      -114.3452    38.0630      -113.6452 38.0630   -113.6452 38.0630   270      TopLayer 100nF                      
C34B        CAP_0603                      -114.3452    59.6530      -113.6452 59.6530   -113.6452 59.6530   270      TopLayer 100nF                      
C34A        CAP_0603                      -114.3452    80.1710      -113.6452 80.1710   -113.6452 80.1710   270      TopLayer 100nF                      
C33D        CAP_0603                      -114.3832    15.0240      -113.6832 15.0240   -113.6832 15.0240   270      TopLayer 10uF                       
C33C        CAP_0603                      -114.3832    36.3600      -113.6832 36.3600   -113.6832 36.3600   270      TopLayer 10uF                       
C33B        CAP_0603                      -114.3832    57.9500      -113.6832 57.9500   -113.6832 57.9500   270      TopLayer 10uF                       
C33A        CAP_0603                      -114.3832    78.4680      -113.6832 78.4680   -113.6832 78.4680   270      TopLayer 10uF                       
C32D        CAP_0603                      -116.3772    23.8390      -115.6772 23.8390   -115.6772 23.8390   270      TopLayer 470nF                      
C32C        CAP_0603                      -116.3772    45.1750      -115.6772 45.1750   -115.6772 45.1750   270      TopLayer 470nF                      
C32B        CAP_0603                      -116.3772    66.7650      -115.6772 66.7650   -115.6772 66.7650   270      TopLayer 470nF                      
C32A        CAP_0603                      -116.3772    87.2830      -115.6772 87.2830   -115.6772 87.2830   270      TopLayer 470nF                      
C31D        CAP_0603                      -116.3772    29.9350      -115.6772 29.9350   -115.6772 29.9350   270      TopLayer 470nF                      
C31C        CAP_0603                      -116.3772    51.2710      -115.6772 51.2710   -115.6772 51.2710   270      TopLayer 470nF                      
C31B        CAP_0603                      -116.3772    72.8610      -115.6772 72.8610   -115.6772 72.8610   270      TopLayer 470nF                      
C31A        CAP_0603                      -116.3772    93.3790      -115.6772 93.3790   -115.6772 93.3790   270      TopLayer 470nF                      
C30D        CAP_0603                      -120.6392    19.1080      -120.6392 19.8080   -120.6392 19.8080   360      TopLayer 100nF                      
C30C        CAP_0603                      -120.6392    40.4440      -120.6392 41.1440   -120.6392 41.1440   360      TopLayer 100nF                      
C30B        CAP_0603                      -120.6392    62.0340      -120.6392 62.7340   -120.6392 62.7340   360      TopLayer 100nF                      
C30A        CAP_0603                      -120.6392    82.5520      -120.6392 83.2520   -120.6392 83.2520   360      TopLayer 100nF                      
C28D        CAP_0603                      -119.3632    27.5870      -119.3632 28.2870   -119.3632 28.2870   360      TopLayer 100nF                      
C28C        CAP_0603                      -119.3632    48.9230      -119.3632 49.6230   -119.3632 49.6230   360      TopLayer 100nF                      
C28B        CAP_0603                      -119.3632    70.5130      -119.3632 71.2130   -119.3632 71.2130   360      TopLayer 100nF                      
C28A        CAP_0603                      -119.3632    91.0310      -119.3632 91.7310   -119.3632 91.7310   360      TopLayer 100nF                      
C27D        CAP_0603                      -116.5692    21.4910      -116.5692 20.7910   -116.5692 20.7910   180      TopLayer 100nF                      
C27C        CAP_0603                      -116.5692    42.8270      -116.5692 42.1270   -116.5692 42.1270   180      TopLayer 100nF                      
C27B        CAP_0603                      -116.5692    64.4170      -116.5692 63.7170   -116.5692 63.7170   180      TopLayer 100nF                      
C27A        CAP_0603                      -116.5692    84.9350      -116.5692 84.2350   -116.5692 84.2350   180      TopLayer 100nF                      
C26D        CAP_0603                      -118.3472    21.4910      -118.3472 20.7910   -118.3472 20.7910   180      TopLayer 10uF                       
C26C        CAP_0603                      -118.3472    42.8270      -118.3472 42.1270   -118.3472 42.1270   180      TopLayer 10uF                       
C26B        CAP_0603                      -118.3472    64.4170      -118.3472 63.7170   -118.3472 63.7170   180      TopLayer 10uF                       
C26A        CAP_0603                      -118.3472    84.9350      -118.3472 84.2350   -118.3472 84.2350   180      TopLayer 10uF                       
C25H        CAP_0603                      -41.1221     11.9740      -40.4221  11.9740   -40.4221  11.9740   270      TopLayer 100nF                      
C25G        CAP_0603                      -41.1221     34.8340      -40.4221  34.8340   -40.4221  34.8340   270      TopLayer 100nF                      
C25F        CAP_0603                      -80.2381     11.9740      -79.5381  11.9740   -79.5381  11.9740   270      TopLayer 100nF                      
C25E        CAP_0603                      -79.9829     34.8860      -79.2829  34.8860   -79.2829  34.8860   270      TopLayer 100nF                      
C25D        CAP_0603                      -80.1101     60.1460      -79.4101  60.1460   -79.4101  60.1460   270      TopLayer 100nF                      
C25C        CAP_0603                      -80.1101     83.1460      -79.4101  83.1460   -79.4101  83.1460   270      TopLayer 100nF                      
C25B        CAP_0603                      -41.1101     60.1460      -40.4101  60.1460   -40.4101  60.1460   270      TopLayer 100nF                      
C25A        CAP_0603                      -41.1101     83.1460      -40.4101  83.1460   -40.4101  83.1460   270      TopLayer 100nF                      
C24H        CAP_0603                      -41.1221     14.4661      -40.4221  14.4661   -40.4221  14.4661   270      TopLayer 100nF                      
C24G        CAP_0603                      -41.1221     37.3261      -40.4221  37.3261   -40.4221  37.3261   270      TopLayer 100nF                      
C24F        CAP_0603                      -80.2381     14.4661      -79.5381  14.4661   -79.5381  14.4661   270      TopLayer 100nF                      
C24E        CAP_0603                      -79.9829     37.3781      -79.2829  37.3781   -79.2829  37.3781   270      TopLayer 100nF                      
C24D        CAP_0603                      -80.1101     62.6381      -79.4101  62.6381   -79.4101  62.6381   270      TopLayer 100nF                      
C24C        CAP_0603                      -80.1101     85.6381      -79.4101  85.6381   -79.4101  85.6381   270      TopLayer 100nF                      
C24B        CAP_0603                      -41.1101     62.6381      -40.4101  62.6381   -40.4101  62.6381   270      TopLayer 100nF                      
C24A        CAP_0603                      -41.1101     85.6381      -40.4101  85.6381   -40.4101  85.6381   270      TopLayer 100nF                      
C23H        CAP_0603                      -41.1221     16.9565      -40.4221  16.9565   -40.4221  16.9565   270      TopLayer 100nF                      
C23G        CAP_0603                      -41.1221     39.8165      -40.4221  39.8165   -40.4221  39.8165   270      TopLayer 100nF                      
C23F        CAP_0603                      -80.2381     16.9565      -79.5381  16.9565   -79.5381  16.9565   270      TopLayer 100nF                      
C23E        CAP_0603                      -79.9829     39.8685      -79.2829  39.8685   -79.2829  39.8685   270      TopLayer 100nF                      
C23D        CAP_0603                      -80.1101     65.1285      -79.4101  65.1285   -79.4101  65.1285   270      TopLayer 100nF                      
C23C        CAP_0603                      -80.1101     88.1285      -79.4101  88.1285   -79.4101  88.1285   270      TopLayer 100nF                      
C23B        CAP_0603                      -41.1101     65.1285      -40.4101  65.1285   -40.4101  65.1285   270      TopLayer 100nF                      
C23A        CAP_0603                      -41.1101     88.1285      -40.4101  88.1285   -40.4101  88.1285   270      TopLayer 100nF                      
C22H        CAP_0603                      -41.1221     19.4740      -40.4221  19.4740   -40.4221  19.4740   270      TopLayer 100nF                      
C22G        CAP_0603                      -41.1221     42.3340      -40.4221  42.3340   -40.4221  42.3340   270      TopLayer 100nF                      
C22F        CAP_0603                      -80.2381     19.4740      -79.5381  19.4740   -79.5381  19.4740   270      TopLayer 100nF                      
C22E        CAP_0603                      -79.9829     42.3860      -79.2829  42.3860   -79.2829  42.3860   270      TopLayer 100nF                      
C22D        CAP_0603                      -80.1101     67.6460      -79.4101  67.6460   -79.4101  67.6460   270      TopLayer 100nF                      
C22C        CAP_0603                      -80.1101     90.6460      -79.4101  90.6460   -79.4101  90.6460   270      TopLayer 100nF                      
C22B        CAP_0603                      -41.1101     67.6460      -40.4101  67.6460   -40.4101  67.6460   270      TopLayer 100nF                      
C22A        CAP_0603                      -41.1101     90.6460      -40.4101  90.6460   -40.4101  90.6460   270      TopLayer 100nF                      
C21H        CAP_0603                      -57.6652     22.1000      -57.6652  21.4000   -57.6652  21.4000   180      TopLayer 200pF                      
C21G        CAP_0603                      -57.6652     44.9600      -57.6652  44.2600   -57.6652  44.2600   180      TopLayer 200pF                      
C21F        CAP_0603                      -96.7812     22.1000      -96.7812  21.4000   -96.7812  21.4000   180      TopLayer 200pF                      
C21E        CAP_0603                      -96.5259     45.0120      -96.5259  44.3120   -96.5259  44.3120   180      TopLayer 200pF                      
C21D        CAP_0603                      -96.6532     70.2720      -96.6532  69.5720   -96.6532  69.5720   180      TopLayer 200pF                      
C21C        CAP_0603                      -96.6532     93.2720      -96.6532  92.5720   -96.6532  92.5720   180      TopLayer 200pF                      
C21B        CAP_0603                      -57.6532     70.2720      -57.6532  69.5720   -57.6532  69.5720   180      TopLayer 200pF                      
C21A        CAP_0603                      -57.6532     93.2720      -57.6532  92.5720   -57.6532  92.5720   180      TopLayer 200pF                      
C20H        RES_1206                      -31.7862     21.4390      -31.7862  19.9390   -31.7862  19.9390   0        TopLayer 100nF                      
C20G        RES_1206                      -31.7862     44.2990      -31.7862  42.7990   -31.7862  42.7990   0        TopLayer 100nF                      
C20F        RES_1206                      -70.9022     21.4390      -70.9022  19.9390   -70.9022  19.9390   0        TopLayer 100nF                      
C20E        RES_1206                      -70.6469     44.3510      -70.6470  42.8510   -70.6469  42.8510   0        TopLayer 100nF                      
C20D        RES_1206                      -70.7742     69.6110      -70.7742  68.1110   -70.7742  68.1110   0        TopLayer 100nF                      
C20C        RES_1206                      -70.7742     92.6110      -70.7742  91.1110   -70.7742  91.1110   0        TopLayer 100nF                      
C20B        RES_1206                      -31.7742     69.6110      -31.7742  68.1110   -31.7742  68.1110   0        TopLayer 100nF                      
C20A        RES_1206                      -31.7742     92.6110      -31.7742  91.1110   -31.7742  91.1110   0        TopLayer 100nF                      
C19H        CAP_0603                      -59.4432     20.7110      -59.4432  20.0110   -59.4432  20.0110   180      TopLayer 100pF                      
C19G        CAP_0603                      -59.4432     43.5710      -59.4432  42.8710   -59.4432  42.8710   180      TopLayer 100pF                      
C19F        CAP_0603                      -98.5592     20.7110      -98.5592  20.0110   -98.5592  20.0110   180      TopLayer 100pF                      
C19E        CAP_0603                      -98.3039     43.6230      -98.3039  42.9230   -98.3039  42.9230   180      TopLayer 100pF                      
C19D        CAP_0603                      -98.4312     68.8830      -98.4312  68.1830   -98.4312  68.1830   180      TopLayer 100pF                      
C19C        CAP_0603                      -98.4312     91.8830      -98.4312  91.1830   -98.4312  91.1830   180      TopLayer 100pF                      
C19B        CAP_0603                      -59.4312     68.8830      -59.4312  68.1830   -59.4312  68.1830   180      TopLayer 100pF                      
C19A        CAP_0603                      -59.4312     91.8830      -59.4312  91.1830   -59.4312  91.1830   180      TopLayer 100pF                      
C18H        CAP_0603                      -57.6652     19.4390      -57.6652  18.7390   -57.6652  18.7390   180      TopLayer 200pF                      
C18G        CAP_0603                      -57.6652     42.2990      -57.6652  41.5990   -57.6652  41.5990   180      TopLayer 200pF                      
C18F        CAP_0603                      -96.7812     19.4390      -96.7812  18.7390   -96.7812  18.7390   180      TopLayer 200pF                      
C18E        CAP_0603                      -96.5259     42.3510      -96.5259  41.6510   -96.5259  41.6510   180      TopLayer 200pF                      
C18D        CAP_0603                      -96.6532     67.6110      -96.6532  66.9110   -96.6532  66.9110   180      TopLayer 200pF                      
C18C        CAP_0603                      -96.6532     90.6110      -96.6532  89.9110   -96.6532  89.9110   180      TopLayer 200pF                      
C18B        CAP_0603                      -57.6532     67.6110      -57.6532  66.9110   -57.6532  66.9110   180      TopLayer 200pF                      
C18A        CAP_0603                      -57.6532     90.6110      -57.6532  89.9110   -57.6532  89.9110   180      TopLayer 200pF                      
C17H        CAP_0603                      -51.9818     11.9740      -51.2818  11.9740   -51.2818  11.9740   270      TopLayer 100nF                      
C17G        CAP_0603                      -51.9818     34.8340      -51.2818  34.8340   -51.2818  34.8340   270      TopLayer 100nF                      
C17F        CAP_0603                      -91.0978     11.9740      -90.3978  11.9740   -90.3978  11.9740   270      TopLayer 100nF                      
C17E        CAP_0603                      -90.8426     34.8860      -90.1426  34.8860   -90.1426  34.8860   270      TopLayer 100nF                      
C17D        CAP_0603                      -90.9698     60.1460      -90.2698  60.1460   -90.2698  60.1460   270      TopLayer 100nF                      
C17C        CAP_0603                      -90.9698     83.1460      -90.2698  83.1460   -90.2698  83.1460   270      TopLayer 100nF                      
C17B        CAP_0603                      -51.9698     60.1460      -51.2698  60.1460   -51.2698  60.1460   270      TopLayer 100nF                      
C17A        CAP_0603                      -51.9698     83.1460      -51.2698  83.1460   -51.2698  83.1460   270      TopLayer 100nF                      
C16H        CAP_0603                      -51.9818     14.4661      -51.2818  14.4661   -51.2818  14.4661   270      TopLayer 100nF                      
C16G        CAP_0603                      -51.9818     37.3261      -51.2818  37.3261   -51.2818  37.3261   270      TopLayer 100nF                      
C16F        CAP_0603                      -91.0978     14.4661      -90.3978  14.4661   -90.3978  14.4661   270      TopLayer 100nF                      
C16E        CAP_0603                      -90.8426     37.3781      -90.1426  37.3781   -90.1426  37.3781   270      TopLayer 100nF                      
C16D        CAP_0603                      -90.9698     62.6381      -90.2698  62.6381   -90.2698  62.6381   270      TopLayer 100nF                      
C16C        CAP_0603                      -90.9698     85.6381      -90.2698  85.6381   -90.2698  85.6381   270      TopLayer 100nF                      
C16B        CAP_0603                      -51.9698     62.6381      -51.2698  62.6381   -51.2698  62.6381   270      TopLayer 100nF                      
C16A        CAP_0603                      -51.9698     85.6381      -51.2698  85.6381   -51.2698  85.6381   270      TopLayer 100nF                      
C15H        CAP_0603                      -51.9818     16.9565      -51.2818  16.9565   -51.2818  16.9565   270      TopLayer 100nF                      
C15G        CAP_0603                      -51.9818     39.8165      -51.2818  39.8165   -51.2818  39.8165   270      TopLayer 100nF                      
C15F        CAP_0603                      -91.0978     16.9565      -90.3978  16.9565   -90.3978  16.9565   270      TopLayer 100nF                      
C15E        CAP_0603                      -90.8426     39.8685      -90.1426  39.8685   -90.1426  39.8685   270      TopLayer 100nF                      
C15D        CAP_0603                      -90.9698     65.1285      -90.2698  65.1285   -90.2698  65.1285   270      TopLayer 100nF                      
C15C        CAP_0603                      -90.9698     88.1285      -90.2698  88.1285   -90.2698  88.1285   270      TopLayer 100nF                      
C15B        CAP_0603                      -51.9698     65.1285      -51.2698  65.1285   -51.2698  65.1285   270      TopLayer 100nF                      
C15A        CAP_0603                      -51.9698     88.1285      -51.2698  88.1285   -51.2698  88.1285   270      TopLayer 100nF                      
C14H        CAP_0603                      -51.9818     19.4740      -51.2818  19.4740   -51.2818  19.4740   270      TopLayer 100nF                      
C14G        CAP_0603                      -51.9818     42.3340      -51.2818  42.3340   -51.2818  42.3340   270      TopLayer 100nF                      
C14F        CAP_0603                      -91.0978     19.4740      -90.3978  19.4740   -90.3978  19.4740   270      TopLayer 100nF                      
C14E        CAP_0603                      -90.8426     42.3860      -90.1426  42.3860   -90.1426  42.3860   270      TopLayer 100nF                      
C14D        CAP_0603                      -90.9698     67.6460      -90.2698  67.6460   -90.2698  67.6460   270      TopLayer 100nF                      
C14C        CAP_0603                      -90.9698     90.6460      -90.2698  90.6460   -90.2698  90.6460   270      TopLayer 100nF                      
C14B        CAP_0603                      -51.9698     67.6460      -51.2698  67.6460   -51.2698  67.6460   270      TopLayer 100nF                      
C14A        CAP_0603                      -51.9698     90.6460      -51.2698  90.6460   -51.2698  90.6460   270      TopLayer 100nF                      
C13H        CAP_0603                      -59.4432     18.0260      -59.4432  17.3260   -59.4432  17.3260   180      TopLayer 200pF                      
C13G        CAP_0603                      -59.4432     40.8860      -59.4432  40.1860   -59.4432  40.1860   180      TopLayer 200pF                      
C13F        CAP_0603                      -98.5592     18.0260      -98.5592  17.3260   -98.5592  17.3260   180      TopLayer 200pF                      
C13E        CAP_0603                      -98.3039     40.9380      -98.3039  40.2380   -98.3039  40.2380   180      TopLayer 200pF                      
C13D        CAP_0603                      -98.4312     66.1980      -98.4312  65.4980   -98.4312  65.4980   180      TopLayer 200pF                      
C13C        CAP_0603                      -98.4312     89.1980      -98.4312  88.4980   -98.4312  88.4980   180      TopLayer 200pF                      
C13B        CAP_0603                      -59.4312     66.1980      -59.4312  65.4980   -59.4312  65.4980   180      TopLayer 200pF                      
C13A        CAP_0603                      -59.4312     89.1980      -59.4312  88.4980   -59.4312  88.4980   180      TopLayer 200pF                      
C12H        RES_1206                      -31.7862     16.8670      -31.7862  15.3670   -31.7862  15.3670   0        TopLayer 100nF                      
C12G        RES_1206                      -31.7862     39.7270      -31.7862  38.2270   -31.7862  38.2270   0        TopLayer 100nF                      
C12F        RES_1206                      -70.9022     16.8670      -70.9022  15.3670   -70.9022  15.3670   0        TopLayer 100nF                      
C12E        RES_1206                      -70.6469     39.7790      -70.6470  38.2790   -70.6469  38.2790   0        TopLayer 100nF                      
C12D        RES_1206                      -70.7742     65.0390      -70.7742  63.5390   -70.7742  63.5390   0        TopLayer 100nF                      
C12C        RES_1206                      -70.7742     88.0390      -70.7742  86.5390   -70.7742  86.5390   0        TopLayer 100nF                      
C12B        RES_1206                      -31.7742     65.0390      -31.7742  63.5390   -31.7742  63.5390   0        TopLayer 100nF                      
C12A        RES_1206                      -31.7742     88.0390      -31.7742  86.5390   -31.7742  86.5390   0        TopLayer 100nF                      
C11H        CAP_0603                      -57.6651     16.6360      -57.6651  15.9360   -57.6651  15.9360   180      TopLayer 100pF                      
C11G        CAP_0603                      -57.6651     39.4960      -57.6651  38.7960   -57.6651  38.7960   180      TopLayer 100pF                      
C11F        CAP_0603                      -96.7811     16.6360      -96.7811  15.9360   -96.7811  15.9360   180      TopLayer 100pF                      
C11E        CAP_0603                      -96.5259     39.5480      -96.5259  38.8480   -96.5259  38.8480   180      TopLayer 100pF                      
C11D        CAP_0603                      -96.6531     64.8080      -96.6531  64.1080   -96.6531  64.1080   180      TopLayer 100pF                      
C11C        CAP_0603                      -96.6531     87.8080      -96.6531  87.1080   -96.6531  87.1080   180      TopLayer 100pF                      
C11B        CAP_0603                      -57.6531     64.8080      -57.6531  64.1080   -57.6531  64.1080   180      TopLayer 100pF                      
C11A        CAP_0603                      -57.6531     87.8080      -57.6531  87.1080   -57.6531  87.1080   180      TopLayer 100pF                      
C10H        CAP_0603                      -59.4432     15.3750      -59.4432  14.6750   -59.4432  14.6750   180      TopLayer 200pF                      
C10G        CAP_0603                      -59.4432     38.2350      -59.4432  37.5350   -59.4432  37.5350   180      TopLayer 200pF                      
C10F        CAP_0603                      -98.5592     15.3750      -98.5592  14.6750   -98.5592  14.6750   180      TopLayer 200pF                      
C10E        CAP_0603                      -98.3039     38.2870      -98.3039  37.5870   -98.3039  37.5870   180      TopLayer 200pF                      
C10D        CAP_0603                      -98.4312     63.5470      -98.4312  62.8470   -98.4312  62.8470   180      TopLayer 200pF                      
C10C        CAP_0603                      -98.4312     86.5470      -98.4312  85.8470   -98.4312  85.8470   180      TopLayer 200pF                      
C10B        CAP_0603                      -59.4312     63.5470      -59.4312  62.8470   -59.4312  62.8470   180      TopLayer 200pF                      
C10A        CAP_0603                      -59.4312     86.5470      -59.4312  85.8470   -59.4312  85.8470   180      TopLayer 200pF                      
C9H         CAP_0603                      -57.6652     13.7080      -57.6652  13.0080   -57.6652  13.0080   180      TopLayer 200pF                      
C9G         CAP_0603                      -57.6652     36.5680      -57.6652  35.8680   -57.6652  35.8680   180      TopLayer 200pF                      
C9F         CAP_0603                      -96.7812     13.7080      -96.7812  13.0080   -96.7812  13.0080   180      TopLayer 200pF                      
C9E         CAP_0603                      -96.5259     36.6200      -96.5259  35.9200   -96.5259  35.9200   180      TopLayer 200pF                      
C9D         CAP_0603                      -96.6532     61.8800      -96.6532  61.1800   -96.6532  61.1800   180      TopLayer 200pF                      
C9C         CAP_0603                      -96.6532     84.8800      -96.6532  84.1800   -96.6532  84.1800   180      TopLayer 200pF                      
C9B         CAP_0603                      -57.6532     61.8800      -57.6532  61.1800   -57.6532  61.1800   180      TopLayer 200pF                      
C9A         CAP_0603                      -57.6532     84.8800      -57.6532  84.1800   -57.6532  84.1800   180      TopLayer 200pF                      
C8H         RES_1206                      -31.7862     12.2950      -31.7862  10.7950   -31.7862  10.7950   0        TopLayer 100nF                      
C8G         RES_1206                      -31.7862     35.1550      -31.7862  33.6550   -31.7862  33.6550   0        TopLayer 100nF                      
C8F         RES_1206                      -70.9022     12.2950      -70.9022  10.7950   -70.9022  10.7950   0        TopLayer 100nF                      
C8E         RES_1206                      -70.6469     35.2070      -70.6470  33.7070   -70.6469  33.7070   0        TopLayer 100nF                      
C8D         RES_1206                      -70.7742     60.4670      -70.7742  58.9670   -70.7742  58.9670   0        TopLayer 100nF                      
C8C         RES_1206                      -70.7742     83.4670      -70.7742  81.9670   -70.7742  81.9670   0        TopLayer 100nF                      
C8B         RES_1206                      -31.7742     60.4670      -31.7742  58.9670   -31.7742  58.9670   0        TopLayer 100nF                      
C8A         RES_1206                      -31.7742     83.4670      -31.7742  81.9670   -31.7742  81.9670   0        TopLayer 100nF                      
C7H         CAP_0603                      -59.4432     12.4480      -59.4432  11.7480   -59.4432  11.7480   180      TopLayer 100pF                      
C7G         CAP_0603                      -59.4432     35.3080      -59.4432  34.6080   -59.4432  34.6080   180      TopLayer 100pF                      
C7F         CAP_0603                      -98.5592     12.4480      -98.5592  11.7480   -98.5592  11.7480   180      TopLayer 100pF                      
C7E         CAP_0603                      -98.3039     35.3600      -98.3039  34.6600   -98.3039  34.6600   180      TopLayer 100pF                      
C7D         CAP_0603                      -98.4312     60.6200      -98.4312  59.9200   -98.4312  59.9200   180      TopLayer 100pF                      
C7C         CAP_0603                      -98.4312     83.6200      -98.4312  82.9200   -98.4312  82.9200   180      TopLayer 100pF                      
C7B         CAP_0603                      -59.4312     60.6200      -59.4312  59.9200   -59.4312  59.9200   180      TopLayer 100pF                      
C7A         CAP_0603                      -59.4312     83.6200      -59.4312  82.9200   -59.4312  82.9200   180      TopLayer 100pF                      
C6H         CAP_0603                      -57.6652     11.0570      -57.6652  10.3570   -57.6652  10.3570   180      TopLayer 200pF                      
C6G         CAP_0603                      -57.6652     33.9170      -57.6652  33.2170   -57.6652  33.2170   180      TopLayer 200pF                      
C6F         CAP_0603                      -96.7812     11.0570      -96.7812  10.3570   -96.7812  10.3570   180      TopLayer 200pF                      
C6E         CAP_0603                      -96.5259     33.9690      -96.5259  33.2690   -96.5259  33.2690   180      TopLayer 200pF                      
C6D         CAP_0603                      -96.6532     59.2290      -96.6532  58.5290   -96.6532  58.5290   180      TopLayer 200pF                      
C6C         CAP_0603                      -96.6532     82.2290      -96.6532  81.5290   -96.6532  81.5290   180      TopLayer 200pF                      
C6B         CAP_0603                      -57.6532     59.2290      -57.6532  58.5290   -57.6532  58.5290   180      TopLayer 200pF                      
C6A         CAP_0603                      -57.6532     82.2290      -57.6532  81.5290   -57.6532  81.5290   180      TopLayer 200pF                      
C5H         CAP_0603                      -59.4431     9.6440       -59.4431  8.9440    -59.4431  8.9440    180      TopLayer 200pF                      
C5G         CAP_0603                      -59.4431     32.5040      -59.4431  31.8040   -59.4431  31.8040   180      TopLayer 200pF                      
C5F         CAP_0603                      -98.5591     9.6440       -98.5591  8.9440    -98.5591  8.9440    180      TopLayer 200pF                      
C5E         CAP_0603                      -98.3039     32.5560      -98.3039  31.8560   -98.3039  31.8560   180      TopLayer 200pF                      
C5D         CAP_0603                      -98.4311     57.8160      -98.4311  57.1160   -98.4311  57.1160   180      TopLayer 200pF                      
C5C         CAP_0603                      -98.4311     80.8160      -98.4311  80.1160   -98.4311  80.1160   180      TopLayer 200pF                      
C5B         CAP_0603                      -59.4311     57.8160      -59.4311  57.1160   -59.4311  57.1160   180      TopLayer 200pF                      
C5A         CAP_0603                      -59.4311     80.8160      -59.4311  80.1160   -59.4311  80.1160   180      TopLayer 200pF                      
C4H         RES_1206                      -31.7862     7.7230       -31.7862  6.2230    -31.7862  6.2230    0        TopLayer 100nF                      
C4G         RES_1206                      -31.7862     30.5830      -31.7862  29.0830   -31.7862  29.0830   0        TopLayer 100nF                      
C4F         RES_1206                      -70.9022     7.7230       -70.9022  6.2230    -70.9022  6.2230    0        TopLayer 100nF                      
C4E         RES_1206                      -70.6469     30.6350      -70.6470  29.1350   -70.6469  29.1350   0        TopLayer 100nF                      
C4D         RES_1206                      -70.7742     55.8950      -70.7742  54.3950   -70.7742  54.3950   0        TopLayer 100nF                      
C4C         RES_1206                      -70.7742     78.8950      -70.7742  77.3950   -70.7742  77.3950   0        TopLayer 100nF                      
C4B         RES_1206                      -31.7742     55.8950      -31.7742  54.3950   -31.7742  54.3950   0        TopLayer 100nF                      
C4A         RES_1206                      -31.7742     78.8950      -31.7742  77.3950   -31.7742  77.3950   0        TopLayer 100nF                      
C3H         CAP_0603                      -57.6652     8.3840       -57.6652  7.6840    -57.6652  7.6840    180      TopLayer 100pF                      
C3G         CAP_0603                      -57.6652     31.2440      -57.6652  30.5440   -57.6652  30.5440   180      TopLayer 100pF                      
C3F         CAP_0603                      -96.7812     8.3840       -96.7812  7.6840    -96.7812  7.6840    180      TopLayer 100pF                      
